month_end,Size_Quintile1,Size_Quintile2,Size_Quintile3,Size_Quintile4,Size_Quintile5,BM_Quintile1,BM_Quintile2,BM_Quintile3,BM_Quintile4,BM_Quintile5,ProfitGPM_Quintile1,ProfitGPM_Quintile2,ProfitGPM_Quintile3,ProfitGPM_Quintile4,ProfitGPM_Quintile5,AssetGrowth_Quintile1,AssetGrowth_Quintile2,AssetGrowth_Quintile3,AssetGrowth_Quintile4,AssetGrowth_Quintile5,SalesGrowth_Quintile1,SalesGrowth_Quintile2,SalesGrowth_Quintile3,SalesGrowth_Quintile4,SalesGrowth_Quintile5,EVtoEBITDA_Quintile1,EVtoEBITDA_Quintile2,EVtoEBITDA_Quintile3,EVtoEBITDA_Quintile4,EVtoEBITDA_Quintile5,ROE_Quintile1,ROE_Quintile2,ROE_Quintile3,ROE_Quintile4,ROE_Quintile5,ROA_Quintile1,ROA_Quintile2,ROA_Quintile3,ROA_Quintile4,ROA_Quintile5,PS_Quintile1,PS_Quintile2,PS_Quintile3,PS_Quintile4,PS_Quintile5,EVSales_Quintile1,EVSales_Quintile2,EVSales_Quintile3,EVSales_Quintile4,EVSales_Quintile5,FCFYield_Quintile1,FCFYield_Quintile2,FCFYield_Quintile3,FCFYield_Quintile4,FCFYield_Quintile5,EPSGrowth_Quintile1,EPSGrowth_Quintile2,EPSGrowth_Quintile3,EPSGrowth_Quintile4,EPSGrowth_Quintile5,OCFGrowth_Quintile1,OCFGrowth_Quintile2,OCFGrowth_Quintile3,OCFGrowth_Quintile4,OCFGrowth_Quintile5,NetMargin_Quintile1,NetMargin_Quintile2,NetMargin_Quintile3,NetMargin_Quintile4,NetMargin_Quintile5,OpMargin_Quintile1,OpMargin_Quintile2,OpMargin_Quintile3,OpMargin_Quintile4,OpMargin_Quintile5,EBITDAMargin_Quintile1,EBITDAMargin_Quintile2,EBITDAMargin_Quintile3,EBITDAMargin_Quintile4,EBITDAMargin_Quintile5,DebtEquity_Quintile1,DebtEquity_Quintile2,DebtEquity_Quintile3,DebtEquity_Quintile4,DebtEquity_Quintile5,CurrentRatio_Quintile1,CurrentRatio_Quintile2,CurrentRatio_Quintile3,CurrentRatio_Quintile4,CurrentRatio_Quintile5,EarnYield_Quintile1,EarnYield_Quintile2,EarnYield_Quintile3,EarnYield_Quintile4,EarnYield_Quintile5,ROIC_Quintile1,ROIC_Quintile2,ROIC_Quintile3,ROIC_Quintile4,ROIC_Quintile5
2007-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-02-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08478632057394667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.060697484601944046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10072327144125112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09461362443076936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.029778561246091764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1096002938846258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-06-30,,,,,,,,,,,,,,,,,,,,,,,,-0.010055497430944839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-07-31,,,,,,,,,,,,,,,,,,,,,,,,0.1331547753222754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-08-31,,,,,,,,,,,,,,,,,,,,,,,,-0.0024381601035866414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-09-30,,,,,,,,,,,,,,,,,,,,,,,,0.073431186599391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-10-31,,,,,,,,,,,,,,,,,,,,,,,,-0.15924149849858396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-11-30,,,,,,,,,,,,,,,,,,,,,,,,-0.01218967250153582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0333877188974173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.060717094848850524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03176468734056329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.029825633415076682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-04-30,,0.06811339463420132,,0.027170874751194396,-0.07238006516383266,,0.045469089184041786,,-0.07238006516383266,,,0.04462413119095395,,0.0006907696238566616,-0.07238006516383266,,0.015629105006999985,,-0.07238006516383266,,,,-0.07238006516383266,0.045469089184041786,,,0.08468457572789477,,0.027170874751194396,-0.07238006516383266,,-0.07238006516383266,,0.04462413119095395,,,0.08468457572789477,,-0.07238006516383266,,,0.06811339463420132,,0.027170874751194396,-0.07238006516383266,,-0.023827900521584285,,0.027170874751194396,-0.07238006516383266,,0.015629105006999985,,-0.07238006516383266,,-0.07238006516383266,,,0.045469089184041786,,,,-0.07238006516383266,0.04462413119095395,,,0.045469089184041786,,,-0.07238006516383266,,0.017143902246865905,,-0.07238006516383266,,,0.027170874751194396,,-0.07238006516383266,,-0.07238006516383266,,,0.045469089184041786,,,0.04462413119095395,,0.013933194074344044,-0.07238006516383266,,-0.07238006516383266,,0.06811339463420132,,,0.08468457572789477,,-0.07238006516383266,
2011-05-31,-0.036455913497252336,-0.022240806795056023,0.04294151693695464,-0.01604790431355642,-0.014071364177918674,0.02566000442360023,-0.007759077399013613,-0.022425496442245712,0.020651315531823523,-0.01754686737264076,-0.007476614703611198,-0.004846096327804257,0.024320037401112365,0.006270519767569147,-0.02260060273649743,0.013224628116156784,-0.008679140538966783,-0.028078366120977048,0.023124535990708128,-0.009200193630568707,-0.007102512282720597,-0.009416350713190604,-0.024041416130212115,-0.004366429223789979,0.02687678614205895,-0.036040358582991414,-0.028422089472690003,-0.003147726911133843,-0.008964086456623492,0.013566417433600507,-6.954919879967564e-05,-0.015561290131531185,0.009031560022032264,0.0059223371579100684,-0.020251557549866638,0.009512314978884238,0.014126914184082578,-0.024150163139937203,-0.01731901001401184,-0.022709929811653137,0.0025928698935595786,0.0021726508151156156,-0.005010818821925769,-0.016070334720519,-0.013097875712583367,-0.0070935654193944484,-0.005558212156616355,-0.00018112228535313384,-0.025711460006105004,-0.012985536651687333,-0.013901722047394423,0.01565980201774883,0.0511782159245654,-0.016238559254383788,-0.017695659502395412,0.01129353941341597,-0.01489031499660971,-0.01117247982151279,0.017749052525309474,-0.01091719590826796,-0.013901722047394423,0.02346100451729245,-0.01654130565028246,0.030775071044447717,-0.02954608669181639,0.00875671542282175,0.018370339647769886,-0.0011166946921809492,-0.02752579268262556,-0.012724541950089263,-0.002473866137870335,0.018066801930286844,0.005342866588293477,-0.024065336221698277,-0.012724541950089263,-0.0027388836288477917,0.024569696228771875,0.02047835312094383,-0.017990002452331143,-0.01911436057679551,-0.003272069212545103,-0.017985594840436037,-0.03312514576979465,0.006594004219794895,0.02508451468492807,0.01315424545979656,-0.011609617999536198,-0.0014481666832106294,-0.018009521872906133,-0.024620523210938314,0.014326413552670225,-0.02339572385768241,0.016161112882920332,-0.016679483348984944,-0.04224552770340338,-0.007187762424507276,0.019084891682228277,0.004596440732429571,-0.026354724983481275,-0.017685705841437343
2011-06-30,0.008608491659337336,-0.03458980857454742,-0.012930439988182104,-0.00627257828267583,-0.015881006138461034,0.00849519381324923,-0.013481380913206938,-0.018979225794129983,-0.03835912314960435,-0.01708919949761664,0.00443761527917389,-0.030353950134519105,9.138541456503099e-05,-0.038029526906875895,0.016696803888344363,-0.006469712241042927,-0.03440271371451052,-0.010679845278092825,-0.016609670578783604,-0.020673395499621366,-0.0028643634771147557,-0.023939044068146773,-0.039532928736657265,-0.008683151685627149,-0.012798927343025537,-0.031087890882078615,-0.01961605866204752,-0.014734492541256514,-0.027271905878701534,0.014868995523232318,-0.028347164160598917,0.006188498810172303,-0.03575828482599579,-0.005702209822971269,-0.010923249879334405,-0.008144751010074886,0.0050557501413033236,-0.02398421284734874,-0.03285104293903594,-0.009132514031570439,-0.017903462493774797,-0.0029959780885962157,-0.03567357442339525,-0.006705691267108492,-0.03610892610745797,-0.013610191510141732,0.003115230193299037,-0.03822565785913623,-0.011525374600237259,-0.01572730627655252,0.008137103621727383,0.0009656421058958893,-0.01838774453315708,-0.03856264280194768,0.0007680689496310258,0.006462264958127022,0.007750911030893886,-0.020439666787397715,-0.031178365305388766,-0.038178335622896624,0.011437585916605755,-0.03391924121037575,-0.005745717103107338,-0.04397605343637486,0.021057439610817314,0.017516071056596826,-0.0001186679301084225,0.008722380146055747,-0.05047587316180873,-0.0229779041853358,0.011386329007323942,0.0028352663218509508,-0.005905161345502472,-0.032325009114193566,-0.02076274482552098,0.0040877882118413615,0.006776270746511303,-0.018252932824654528,-0.028756341906905708,-0.0179834230482024,-0.02067828396066693,-0.020791901019173088,-0.018238741663932682,-0.009305430373013015,-0.01715588554654729,-0.010120669453233698,0.00931167508329575,-0.020472097782385224,-0.013496317100041615,-0.036500232037915796,0.01988225775522388,0.013800115631886,-0.02635733794947321,-0.036334131667082256,0.0007279300078313546,-0.007355419985565685,-0.013596049597777389,-0.01830334084812515,-0.030555829320126213,-0.009957117032557392
2011-07-31,-0.06583044966184998,-0.07122915344485208,-0.03345812416963123,-0.03875474120862168,0.03670625708226071,0.03179818852658737,0.08500040085686417,0.04385159782629095,-0.0060378566308316945,-0.040691124781048596,-0.024672180574779108,0.08459207576457661,-0.063291394379484,0.08051280096003074,0.0077324029694424146,-0.06658607549215338,-0.05983750615968071,-0.021047717483368002,-0.0006764615673273952,0.11429230451379557,-0.014516963807696908,-0.054431039450417884,0.07871439032118194,-0.05727351775555031,0.057586444969948324,-0.04543186726113418,0.05541574672163562,-0.05126293176773727,0.10455100213633996,0.008785975924226964,-0.03972656778780722,-0.004909260965781493,0.05893234873968227,-0.03552556537080228,0.06552102649824941,-0.03575433085414393,-0.016739616541806907,-0.043395357576045325,0.09883759054481477,0.0718034116798156,-0.01712846341870227,-0.05814755518768145,0.0717205613183639,0.005346423753156782,0.1217273401143685,-0.03373984228729858,-0.02325185893538733,0.07426190740905052,-0.002524764531834983,0.11598481709618393,-0.029915203423415446,-0.006045986748619184,0.06658073693368999,-0.06519333706331433,0.07019682690620162,-0.020220346981382482,0.006000970650522204,-0.02908202429164702,0.10439498626169125,-0.07398880207055919,-0.03242884680002668,0.0057041230643598674,0.08204623811497175,-0.02556150018065491,0.05728877943979263,0.008355613830431234,-0.05587026502252721,-0.047959250575047734,-0.045613643734979295,0.09997033011402856,0.011981321373337944,-0.07227809413999609,-0.03349291995679201,-0.052553963363753495,0.10945449715775762,0.008466039263109347,-0.05123718744766993,-0.054364605581249975,0.04967972856874243,0.09470043393836554,0.09831487637783803,0.0958705440741228,0.010188624065239188,-0.03264670837386206,-0.07000372188923386,-0.03894377144342768,-0.021416892263995867,0.08170497317859587,0.005241723506810733,0.11990921685400345,0.04916938312246316,-0.02437591346217971,0.046277936863596145,-0.023162191664356572,0.0695366201672774,-0.03946261176293405,-0.01439108488290138,-0.040560298600526457,0.09864072496992043,0.08398706458541276
2011-08-31,-0.09820478954415189,-0.043648281369609986,-0.04910183308647561,-0.05333753259579322,-0.048796160767016615,-0.043067315713384485,-0.02911742843546239,-0.05790425085550958,-0.03521094197945605,-0.03234983107853939,-0.02829875322867278,-0.04111005194177432,-0.010452043004225694,-0.0752239485378773,-0.031392630004741844,-0.02527789753378808,-0.07317351298863617,-0.018971454147888003,-0.07230101136950284,-0.028593565713325577,-0.014817477120402076,-0.07306020649158591,-0.05896155603452892,-0.04068591928346313,-0.03547370046467706,-0.05374548395700767,-0.029977019459268818,-0.037111213075254536,-0.0785918522073078,-0.0516452069615946,-0.06318941086224242,-0.04252525330354934,-0.05706428101767641,-0.05131467247326075,-0.035355063339208195,-0.0669332910795091,-0.04822684758065214,-0.015220696116418351,-0.09047691026648769,-0.03187174820360302,-0.009149066289537556,-0.06000997253658448,-0.03162595587656362,-0.03283630226503236,-0.08763107161644271,-0.038749317214234254,-0.03128270874044915,-0.03525162242524874,-0.03347214336969796,-0.08489592436438331,-0.004689357877610171,-0.06266282777527242,-0.07123424328068931,-0.041400375564021326,-0.025481972348392435,-0.0038238307953295295,-0.061537250225775816,-0.039242852167543446,-0.05734718830339319,-0.04622265611975998,-0.010463578495834788,-0.05803913662692564,-0.08130949631356885,-0.03089568577871729,-0.030674311439185028,-0.015272051709783262,-0.0799679255621397,-0.022300863790933982,-0.05348990758717854,-0.05324158313486805,-0.012743745400853705,-0.062244377258191055,-0.03587741276249559,-0.06272734934403947,-0.05236548620604015,-0.01265961467167467,-0.056236882879537695,-0.045238666859317336,-0.04261006722790555,-0.0640000262329631,-0.028479436770534865,-0.08408620709787704,-0.0381688069610866,-0.026731833054443738,-0.04311590255740803,-0.013940360685969459,-0.04761183231176942,-0.044912852920078544,-0.04135102408451525,-0.08447293761631722,-0.05379046820470546,-0.04791219051585305,-0.09362157487706399,-0.026111685171983506,-0.028078011687830993,-0.06044278588904615,-0.04940843221643915,-0.023652670231191754,-0.09142018830730318,-0.0330394170512292
2011-09-30,-0.06514764102000367,-0.08045069592436219,-0.030549743589547998,-0.07911735685393878,-0.02766369823296003,-0.06715455126962801,-0.03904765091551965,-0.04233255101686638,-0.004057803095636125,-0.038926616716628774,-0.03205210749315305,-0.03471525680689681,-0.028497771860485202,-0.033249959720300384,-0.05077037209121889,-0.04962218656266872,-0.008125685794066115,-0.037188655661651096,-0.03818934081765411,-0.04267812077551298,-0.050056044318693774,-0.021008043799457848,-0.03872831907684186,-0.062105479644322475,-0.02887941650565548,0.005616838208844702,-0.034128789893178434,-0.04527626448161007,-0.0459978912584807,-0.04319508811537549,-0.04674008376471609,-0.026938861036218325,-0.04164075553116803,-0.04329076304231124,-0.029956503545262615,-0.03245389679695791,-0.026348133740573564,-0.044873255094818876,-0.05275229498469483,-0.03616846004011576,-0.0304777401377928,-0.021270692839260877,-0.019475313588930485,-0.055031501391157506,-0.06267101625916645,-0.014488869685493198,-0.03737275372254119,-0.01630361657599331,-0.048027754201271845,-0.08882960447991381,-0.0168523226219905,-0.08388971839469585,-0.02711475956645358,-0.05517150557353155,-0.01625393045625848,-0.03572003770824446,-0.0182892744306099,-0.04242676742201161,-0.04263687501057225,-0.018741124377244327,-0.05155777086249974,-0.06821453606855932,-0.014762927334770734,-0.020845059748136198,-0.040398387809603684,-0.014502298790485863,-0.08633262196356625,-0.028169530400551673,-0.01906761519640614,-0.03867545839666571,-0.012243252100907464,-0.05324223838205214,-0.055042571217480574,-0.05499953233555507,-0.02873327052484643,-0.013184190135501468,-0.06425010167495318,-0.00944601289407637,-0.03368139789048128,-0.059385376470888165,-0.008804944029062397,-0.025218577122176556,-0.04343143675572069,-0.04906703846420282,-0.06435129397123772,-0.02761376297594169,-0.0687790730648048,-0.0136430296732256,-0.050373061869585,-0.03273424747962281,-0.01509603492373589,-0.06900469032468412,-0.03852059969147286,-0.0419288661709791,-0.019588576375846926,-0.029561282995967643,-0.04076840292186452,-0.03924277671316091,-0.03895480628803916,-0.04493795054532797
2011-10-31,0.14940270942935902,0.13346800227844843,0.10772535179557052,0.11510204368206389,0.09923744797347919,0.01799391724687605,0.07138506450404056,0.12644411307248246,0.11181695236454918,0.11047973588427536,0.07608777504282918,0.0829036388155502,0.07119268196138118,0.1378364707513491,0.08090853912871611,0.13275353404887338,0.08049306927049832,0.13923945951877076,0.1055165094195175,0.07424021285656188,0.09847346051237267,0.08657546416371803,0.10208373369545405,0.10199920986875961,0.09336420424792134,0.0597974625771791,0.10195496638816431,0.07631365694610896,0.11981005311775955,0.08147853721532816,0.018613812392780173,0.10904222760208541,0.13216116547809192,0.13332540269137183,0.07191206611582172,0.02152364486271464,0.1388687001218695,0.08441432789868589,0.12147254299085919,0.08081325254617895,0.10036029453672309,0.10520936141315668,0.09627920747352377,0.09908496360017717,0.088087078112577,0.1188548833366175,0.06954795061430866,0.1014536005664891,0.07753968426250171,0.12397212683286014,0.12040509836091326,0.0698275103574257,0.0935010431322072,0.12348297570684325,0.08786802393669324,0.09599204036877414,0.07578329750527103,0.08657981316215788,0.11841537456628223,0.11822341328730712,0.12127137926972571,0.10875717196215832,0.11291136749666532,0.1065709808077834,0.0570102369967279,0.01804482676014728,0.10764993347794792,0.0999959629342888,0.1336837563297431,0.10276422142372153,0.020257824499356453,0.12432455858030957,0.06734371541307116,0.11946881388065432,0.10377129907752738,0.05549009520680575,0.15179361650179934,0.10998651727248118,0.0847257390524765,0.10990128144816441,0.06449006198027005,0.13042372627369328,0.11733163333890999,0.08565269980428208,0.08386331361137649,0.07333545334693914,0.05593798835187625,0.10867964287531405,0.10380565321739568,0.1357411492161836,0.020409919189929966,0.09203632686654556,0.1289543301773224,0.0991321541360285,0.10805210011076954,0.05094155039648728,0.12791986677403153,0.08163586674682555,0.155686688903123,0.0706963734990476
2011-11-30,0.05905204460145956,0.03009881813085427,-0.02937035548474305,-0.027118669990585466,0.001973992002211182,-0.04086566143857736,-0.035430341505555844,-0.00047983593867538434,0.013365947497889706,-0.0029649007093140996,-0.0016983790702782015,-0.05218893778516791,0.01729497319269465,0.01091440356716973,-0.03220461655986255,-0.008125246560044774,-0.011205318399726253,-0.0039224780303660205,0.025973872943076286,-0.029668803116600445,0.005102275876694973,-0.04196268936300544,0.001513821516800966,0.02411825747021589,-0.0017081000671296356,-0.02113479795506771,-0.0026584223703485284,0.00325557322460726,-0.016398310076123405,-0.03387950557349191,-0.04659920311276042,-0.006715834668679558,0.01302666165919515,0.012760757513949401,-0.029249746406476543,-0.04538140207264318,-0.005988577035339634,0.017881643060139327,0.012332820533917968,-0.03581023566135732,0.03000589312687208,-0.015157250410422431,-0.01718215799532824,-0.046927446505456834,0.024168473204147896,0.02255292495143311,-0.0009976779456185303,-0.03205574505376405,-0.043656283465567526,0.02077119286866769,-0.008511350855701715,-0.03401687093909842,-0.03481634512164214,0.01582444813722334,-0.020855597422195376,-0.02515516225483045,-0.044792636640548784,-0.006177987715340155,0.01581449287695419,-0.0025473440129931604,0.00010747169197272959,-0.04185811298315816,0.008390158004237107,-0.0014402087111872383,-0.007528336894651207,-0.0013760338434206654,-0.0025265379178579716,0.0011251360489120794,-0.035769907649701345,-0.0023588006566452303,-0.04440086497711554,0.02241517479980299,-0.006006046128644081,-0.01610527811187919,-0.017095723440576003,-0.005639725529007094,0.00781123032842729,0.008190522826072499,-0.03798295724670656,-0.0009109420144195136,-0.0546374344198513,0.019641778944712168,-0.029072825994194928,0.0018373738355058735,0.0021434693786762963,0.014377028864725973,-0.047573020772868596,-0.0008566144424653244,-0.017996318314554123,0.009828632824270342,-0.05299033594776586,0.02915940484568874,0.00043014351781816423,-0.019885744046952127,-0.01750405358587375,-0.05167304926699775,-0.001179028380131764,0.021196482383668783,0.007429483005623626,-0.036014853203536146
